Gene_Symbol	type	file
STK24	Kinase	PfamKinase
STK25	Kinase	PfamKinase
STK26	Kinase	PfamKinase
STK3	Kinase	PfamKinase
STK31	Kinase	PfamKinase
STK32A	Kinase	PfamKinase
STK32B	Kinase	PfamKinase
STK32C	Kinase	PfamKinase
STK33	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
STK33ps	Kinase	Kincat_Hsap.08.02.txt
STK35	Kinase	PfamKinase
STK36	Kinase	PfamKinase
STK38	Kinase	PfamKinase
STK38L	Kinase	PfamKinase
STK39	Kinase	PfamKinase
STK4	Kinase	PfamKinase
STK40	Kinase	PfamKinase
STKLD1	Kinase	PfamKinase
STLK3	Kinase	Kincat_Hsap.08.02.txt
STLK5	Kinase	Kincat_Hsap.08.02.txt
STLK6	Kinase	Kincat_Hsap.08.02.txt
STLK6-rs	Kinase	Kincat_Hsap.08.02.txt
STLK6ps1	Kinase	Kincat_Hsap.08.02.txt
STRADA	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase
STRADB	Kinase	PfamKinase
STRN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
STUB1	TumorSuppressorGene	TumorSuppressorGene.txt
STYK1	Kinase	PfamKinase
SUFU	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
SUZ12	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
SYK	Kinase, TumorSuppressorGene, CosmicCensus, Oncogene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
SYNM	TumorSuppressorGene	TumorSuppressorGene.txt
SYNPO2	TumorSuppressorGene	TumorSuppressorGene.txt
SYT13	TumorSuppressorGene	TumorSuppressorGene.txt
SgK050ps	Kinase	Kincat_Hsap.08.02.txt
SgK069	Kinase	Kincat_Hsap.08.02.txt
SgK071	Kinase	Kincat_Hsap.08.02.txt
SgK085	Kinase	Kincat_Hsap.08.02.txt
SgK110	Kinase	Kincat_Hsap.08.02.txt
SgK196	Kinase	Kincat_Hsap.08.02.txt
SgK223	Kinase	Kincat_Hsap.08.02.txt
SgK269	Kinase	Kincat_Hsap.08.02.txt
SgK288	Kinase	Kincat_Hsap.08.02.txt
SgK307	Kinase	Kincat_Hsap.08.02.txt
SgK384ps	Kinase	Kincat_Hsap.08.02.txt
SgK396	Kinase	Kincat_Hsap.08.02.txt
SgK424	Kinase	Kincat_Hsap.08.02.txt
SgK493	Kinase	Kincat_Hsap.08.02.txt
SgK494	Kinase	Kincat_Hsap.08.02.txt
SgK495	Kinase	Kincat_Hsap.08.02.txt
SgK496	Kinase	Kincat_Hsap.08.02.txt
Slob	Kinase	Kincat_Hsap.08.02.txt
SuRTK106	Kinase	Kincat_Hsap.08.02.txt
T	TranscriptionFactor	addTF_JL.tsv
TAF1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, OncoKBv20240704
TAF15	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TAF1L	Kinase	Kincat_Hsap.08.02.txt
TAGLN	TumorSuppressorGene	TumorSuppressorGene.txt
TAK1	Kinase	Kincat_Hsap.08.02.txt
TAL1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TAL2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
TANK	TumorSuppressorGene	TumorSuppressorGene.txt
TAO1	Kinase	Kincat_Hsap.08.02.txt
TAO2	Kinase	Kincat_Hsap.08.02.txt
TAO3	Kinase	Kincat_Hsap.08.02.txt
TAOK1	Kinase	PfamKinase
TAOK2	Kinase	PfamKinase
TAOK3	Kinase	PfamKinase
TAT	TumorSuppressorGene	TumorSuppressorGene.txt
TBCK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TBK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TBL1XR1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TBL2	TumorSuppressorGene	TumorSuppressorGene.txt
TBP	TranscriptionFactor	addTF_JL.tsv
TBPL1	TranscriptionFactor	addTF_JL.tsv
TBPL2	TranscriptionFactor	addTF_JL.tsv
TBR1	TranscriptionFactor	addTF_JL.tsv
TBRG1	TumorSuppressorGene	TumorSuppressorGene.txt
TBX1	TranscriptionFactor	addTF_JL.tsv
TBX10	TranscriptionFactor	addTF_JL.tsv
TBX15	TranscriptionFactor	addTF_JL.tsv
TBX18	TranscriptionFactor	addTF_JL.tsv
TBX19	TranscriptionFactor	addTF_JL.tsv
TBX2	TranscriptionFactor	addTF_JL.tsv
TBX20	TranscriptionFactor	addTF_JL.tsv
TBX21	TranscriptionFactor	addTF_JL.tsv
TBX22	TranscriptionFactor	addTF_JL.tsv
TBX3	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TBX4	TranscriptionFactor	addTF_JL.tsv
TBX5	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TBX6	TranscriptionFactor	addTF_JL.tsv
TBXT	TranscriptionFactor	addTF_JL.tsv
TCEA1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TCEAL7	TumorSuppressorGene	TumorSuppressorGene.txt
TCEB3	TumorSuppressorGene	TumorSuppressorGene.txt
TCF12	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
TCF15	TranscriptionFactor	addTF_JL.tsv
TCF20	TranscriptionFactor	addTF_JL.tsv
TCF21	TranscriptionFactor	addTF_JL.tsv
TCF23	TranscriptionFactor	addTF_JL.tsv
TCF24	TranscriptionFactor	addTF_JL.tsv
TCF3	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TCF4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TCF7	TranscriptionFactor	addTF_JL.tsv
TCF7L1	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
TCF7L2	TumorSuppressorGene, TranscriptionFactor, CosmicCensus	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704, Census_allTue Sep 17 18_59_30 2019.tsv
TCFL5	TranscriptionFactor	addTF_JL.tsv
TCHP	TumorSuppressorGene	TumorSuppressorGene.txt
TCL1A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TCL1B	Oncogene	OncoKBv20240704
TDGF1	TumorSuppressorGene	TumorSuppressorGene.txt
TDRG1	TumorSuppressorGene	TumorSuppressorGene.txt
TEAD1	TranscriptionFactor	addTF_JL.tsv
TEAD2	TranscriptionFactor	addTF_JL.tsv
TEAD3	TranscriptionFactor	addTF_JL.tsv
TEAD4	TranscriptionFactor	addTF_JL.tsv
TEC	Kinase, CosmicCensus	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
TEF	TranscriptionFactor	addTF_JL.tsv
TEK	Kinase	PfamKinase
TENT5C	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TERB1	TranscriptionFactor	addTF_JL.tsv
TERF1	TranscriptionFactor	addTF_JL.tsv
TERF2	TranscriptionFactor	addTF_JL.tsv
TERT	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, AddedallOnco_Feb2017.tsv, OncoKBv20240704
TES	TumorSuppressorGene	TumorSuppressorGene.txt
TESK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TESK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TET1	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TET2	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TET3	TranscriptionFactor, TumorSuppressorGene	addTF_JL.tsv, OncoKBv20240704
TEX14	Kinase	PfamKinase
TFAP2A	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TFAP2B	TranscriptionFactor	addTF_JL.tsv
TFAP2C	TranscriptionFactor	addTF_JL.tsv
TFAP2D	TranscriptionFactor	addTF_JL.tsv
TFAP2E	TranscriptionFactor	addTF_JL.tsv
TFAP4	TranscriptionFactor	addTF_JL.tsv
TFCP2	TranscriptionFactor	addTF_JL.tsv
TFCP2L1	TranscriptionFactor	addTF_JL.tsv
TFDP1	TranscriptionFactor	addTF_JL.tsv
TFDP2	TranscriptionFactor	addTF_JL.tsv
TFDP3	TranscriptionFactor	addTF_JL.tsv
TFE3	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TFEB	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
TFEC	TranscriptionFactor	addTF_JL.tsv
TFG	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TFPI2	TumorSuppressorGene	TumorSuppressorGene.txt
TFPT	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TFRC	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TGFB1	TumorSuppressorGene	TumorSuppressorGene.txt
TGFBI	TumorSuppressorGene	TumorSuppressorGene.txt
TGFBR1	Kinase, TumorSuppressorGene	PfamKinase, OncoKBv20240704
TGFBR2	TumorSuppressorGene, CosmicCensus, Kinase	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704
TGFBR3	TumorSuppressorGene	TumorSuppressorGene.txt
TGFbR1	Kinase	Kincat_Hsap.08.02.txt
TGFbR2	Kinase	Kincat_Hsap.08.02.txt
TGIF1	TranscriptionFactor	addTF_JL.tsv
TGIF2	TranscriptionFactor	addTF_JL.tsv
TGIF2LX	TranscriptionFactor	addTF_JL.tsv
TGIF2LY	TranscriptionFactor	addTF_JL.tsv
TGM3	TumorSuppressorGene	TumorSuppressorGene.txt
THAP1	TranscriptionFactor	addTF_JL.tsv
THAP10	TranscriptionFactor	addTF_JL.tsv
THAP11	TranscriptionFactor	addTF_JL.tsv
THAP12	TranscriptionFactor	addTF_JL.tsv
THAP2	TranscriptionFactor	addTF_JL.tsv
THAP3	TranscriptionFactor	addTF_JL.tsv
THAP4	TranscriptionFactor	addTF_JL.tsv
THAP5	TranscriptionFactor	addTF_JL.tsv
THAP6	TranscriptionFactor	addTF_JL.tsv
THAP7	TranscriptionFactor	addTF_JL.tsv
THAP8	TranscriptionFactor	addTF_JL.tsv
THAP9	TranscriptionFactor	addTF_JL.tsv
THBD	TumorSuppressorGene	TumorSuppressorGene.txt
THBS1	TumorSuppressorGene	TumorSuppressorGene.txt
THRA	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
THRAP3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
THRB	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
THSD1	TumorSuppressorGene	TumorSuppressorGene.txt
THY1	TumorSuppressorGene	TumorSuppressorGene.txt
THYN1	TranscriptionFactor	addTF_JL.tsv
TIE1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TIE2	Kinase	Kincat_Hsap.08.02.txt
TIF1a	Kinase	Kincat_Hsap.08.02.txt
TIF1b	Kinase	Kincat_Hsap.08.02.txt
TIF1g	Kinase	Kincat_Hsap.08.02.txt
TIGAR	Oncogene	OncoKBv20240704
TIGD1	TranscriptionFactor	addTF_JL.tsv
TIGD2	TranscriptionFactor	addTF_JL.tsv
TIGD3	TranscriptionFactor	addTF_JL.tsv
TIGD4	TranscriptionFactor	addTF_JL.tsv
TIGD5	TranscriptionFactor	addTF_JL.tsv
TIGD6	TranscriptionFactor	addTF_JL.tsv
TIGD7	TranscriptionFactor	addTF_JL.tsv
TIMP3	TumorSuppressorGene	TumorSuppressorGene.txt
TLK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TLK1ps	Kinase	Kincat_Hsap.08.02.txt
TLK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TLK2ps1	Kinase	Kincat_Hsap.08.02.txt
TLK2ps2	Kinase	Kincat_Hsap.08.02.txt
TLX1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TLX2	TranscriptionFactor	addTF_JL.tsv
TLX3	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TMEFF1	TumorSuppressorGene	TumorSuppressorGene.txt
TMEFF2	TumorSuppressorGene	TumorSuppressorGene.txt
TMEM127	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TMF1	TranscriptionFactor	addTF_JL.tsv
TMPRSS11A	TumorSuppressorGene	TumorSuppressorGene.txt
TMPRSS2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TMPRSS6	TumorSuppressorGene	TumorSuppressorGene.txt
TNC	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TNFAIP3	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TNFAIP8L2	TumorSuppressorGene	TumorSuppressorGene.txt
TNFRSF10A	TumorSuppressorGene	TumorSuppressorGene.txt
TNFRSF10B	TumorSuppressorGene	TumorSuppressorGene.txt
TNFRSF12A	TumorSuppressorGene	TumorSuppressorGene.txt
TNFRSF14	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TNFRSF17	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TNFRSF18	TumorSuppressorGene	TumorSuppressorGene.txt
TNFSF12	TumorSuppressorGene	TumorSuppressorGene.txt
TNFSF13	Oncogene	OncoKBv20240704
TNFSF9	TumorSuppressorGene	TumorSuppressorGene.txt
TNIK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TNK1	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase
TNK2	Kinase	PfamKinase
TNNI3K	Kinase	PfamKinase
TOM1L2	TumorSuppressorGene	TumorSuppressorGene.txt
TOP1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TOP2A	Oncogene	OncoKBv20240704
TOPORS	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TP53	TumorSuppressorGene, CosmicCensus, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TP53BP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704
TP53BP2	TumorSuppressorGene	TumorSuppressorGene.txt
TP53COR1	TumorSuppressorGene	TumorSuppressorGene.txt
TP53INP1	TumorSuppressorGene	TumorSuppressorGene.txt
TP63	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
TP73	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TPM3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TPM4	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TPR	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TPRX1	TranscriptionFactor	addTF_JL.tsv
TPTE2	TumorSuppressorGene	TumorSuppressorGene.txt
TPTEP2-CSNK1E	Kinase	PfamKinase
TRA	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TRAF3	TumorSuppressorGene	OncoKBv20240704
TRAF5	TumorSuppressorGene	OncoKBv20240704
TRAF7	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TRAFD1	TranscriptionFactor	addTF_JL.tsv
TRB	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TRD	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TRD-GTC9-1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TRERF1	TranscriptionFactor	addTF_JL.tsv
TREX2	TumorSuppressorGene	TumorSuppressorGene.txt
TRG	Oncogene	OncoKBv20240704
TRIB1	Kinase	PfamKinase
TRIB2	Kinase	PfamKinase
TRIB3	Kinase, Oncogene	PfamKinase, OncoKBv20240704
TRIM13	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM15	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM24	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv
TRIM27	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TRIM3	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM31	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM32	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM33	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TRIM35	TumorSuppressorGene	TumorSuppressorGene.txt
TRIM62	TumorSuppressorGene	TumorSuppressorGene.txt
TRIO	Kinase	PfamKinase
TRIP11	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
TRIP13	Oncogene, TumorSuppressorGene	OncoKBv20240704
TRIT1	TumorSuppressorGene	TumorSuppressorGene.txt
TRKA	Kinase	Kincat_Hsap.08.02.txt
TRKB	Kinase	Kincat_Hsap.08.02.txt
TRKC	Kinase	Kincat_Hsap.08.02.txt
TRPM6	Kinase	PfamKinase
TRPM7	Kinase	PfamKinase
TRPS1	TranscriptionFactor	addTF_JL.tsv
TRRAP	Kinase, CosmicCensus	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
TSC1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TSC2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TSC22D1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TSG101	TumorSuppressorGene	TumorSuppressorGene.txt
TSHR	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
TSHZ1	TranscriptionFactor	addTF_JL.tsv
TSHZ2	TranscriptionFactor	addTF_JL.tsv
TSHZ3	TranscriptionFactor	addTF_JL.tsv
TSLP	TumorSuppressorGene	TumorSuppressorGene.txt
TSPAN13	TumorSuppressorGene	TumorSuppressorGene.txt
TSPAN32	TumorSuppressorGene	TumorSuppressorGene.txt
TSSC4	TumorSuppressorGene	TumorSuppressorGene.txt
TSSK1	Kinase	Kincat_Hsap.08.02.txt
TSSK1B	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK6	Kinase	PfamKinase
TSSKps1	Kinase	Kincat_Hsap.08.02.txt
TSSKps2	Kinase	Kincat_Hsap.08.02.txt
TTBK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTBK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTC4	TumorSuppressorGene	TumorSuppressorGene.txt
TTF1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TTK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTN	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTYH1	Oncogene	AddedallOnco_Feb2017.tsv
TUSC1	TumorSuppressorGene	TumorSuppressorGene.txt
TUSC2	TumorSuppressorGene	TumorSuppressorGene.txt
TUSC7	TumorSuppressorGene	TumorSuppressorGene.txt
TWIST1	TranscriptionFactor	addTF_JL.tsv
TWIST2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TXK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TXNIP	TumorSuppressorGene	TumorSuppressorGene.txt
TYK2	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704
TYRO3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TYRO3ps	Kinase	Kincat_Hsap.08.02.txt
Trad	Kinase	Kincat_Hsap.08.02.txt
Trb1	Kinase	Kincat_Hsap.08.02.txt
Trb2	Kinase	Kincat_Hsap.08.02.txt
Trb3	Kinase	Kincat_Hsap.08.02.txt
Trio	Kinase	Kincat_Hsap.08.02.txt
U2AF1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
UBA1	Oncogene	OncoKBv20240704
UBE2A	Oncogene	OncoKBv20240704
UBE2QL1	TumorSuppressorGene	TumorSuppressorGene.txt
UBE4B	TumorSuppressorGene	TumorSuppressorGene.txt
UBIAD1	TumorSuppressorGene	TumorSuppressorGene.txt
UBP1	TranscriptionFactor	addTF_JL.tsv
UBR5	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
UBTF	Oncogene	OncoKBv20240704
UCHL1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
UFL1	TumorSuppressorGene	TumorSuppressorGene.txt
UHMK1	Kinase	PfamKinase
UHRF2	TumorSuppressorGene	TumorSuppressorGene.txt
UIMC1	TumorSuppressorGene	TumorSuppressorGene.txt
ULK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ULK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ULK3	Kinase	Kincat_Hsap.08.02.txt
ULK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
UNC5A	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5B	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5C	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5D	TumorSuppressorGene	TumorSuppressorGene.txt
UNCX	TranscriptionFactor	addTF_JL.tsv
USF1	TranscriptionFactor	addTF_JL.tsv
USF2	TranscriptionFactor	addTF_JL.tsv
USF3	TranscriptionFactor	addTF_JL.tsv
USP12	TumorSuppressorGene	TumorSuppressorGene.txt
USP12P1	TumorSuppressorGene	TumorSuppressorGene.txt
USP33	TumorSuppressorGene	TumorSuppressorGene.txt
USP44	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
USP6	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
USP8	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
UVRAG	TumorSuppressorGene	TumorSuppressorGene.txt
VACAMKL	Kinase	Kincat_Hsap.08.02.txt
VAV1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
VAV2	Oncogene	OncoKBv20240704
VAX1	TranscriptionFactor	addTF_JL.tsv
VAX2	TranscriptionFactor	addTF_JL.tsv
VDR	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
VEGFA	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704
VENTX	TranscriptionFactor	addTF_JL.tsv
VEZF1	TranscriptionFactor	addTF_JL.tsv
VEZT	TumorSuppressorGene	TumorSuppressorGene.txt
VHL	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
VIL1	TumorSuppressorGene	TumorSuppressorGene.txt
VIM	TumorSuppressorGene	TumorSuppressorGene.txt
VPS53	TumorSuppressorGene	TumorSuppressorGene.txt
VRK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
VRK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
VRK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
VRK3ps	Kinase	Kincat_Hsap.08.02.txt
VSNL1	TumorSuppressorGene	TumorSuppressorGene.txt
VSX1	TranscriptionFactor	addTF_JL.tsv
VSX2	TranscriptionFactor	addTF_JL.tsv
VTI1A	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
VTRNA2-1	TumorSuppressorGene	TumorSuppressorGene.txt
VWA5A	TumorSuppressorGene	TumorSuppressorGene.txt
WAS	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
WDCP	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
WDR11	TumorSuppressorGene	TumorSuppressorGene.txt
WDR48	TumorSuppressorGene	TumorSuppressorGene.txt
WEE1	Kinase	PfamKinase
WEE2	Kinase	PfamKinase
WFDC1	TumorSuppressorGene	TumorSuppressorGene.txt
WHSC1L1	TumorSuppressorGene	TumorSuppressorGene.txt
WIF1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
WISP3	TumorSuppressorGene	TumorSuppressorGene.txt
WIZ	TranscriptionFactor	addTF_JL.tsv
WNK1	Kinase	PfamKinase
WNK2	TumorSuppressorGene, CosmicCensus, Kinase	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase
WNK3	Kinase	PfamKinase
WNK4	Kinase	PfamKinase
WNT11	TumorSuppressorGene	TumorSuppressorGene.txt
WNT5A	TumorSuppressorGene	TumorSuppressorGene.txt
WNT7A	TumorSuppressorGene	TumorSuppressorGene.txt
WRN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
WT1	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704
WWOX	TumorSuppressorGene	TumorSuppressorGene.txt
WWP1	Oncogene	OncoKBv20240704
WWTR1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704
Wee1	Kinase	Kincat_Hsap.08.02.txt
Wee1B	Kinase	Kincat_Hsap.08.02.txt
Wee1Bps	Kinase	Kincat_Hsap.08.02.txt
Wee1ps1	Kinase	Kincat_Hsap.08.02.txt
Wee1ps2	Kinase	Kincat_Hsap.08.02.txt
Wnk1	Kinase	Kincat_Hsap.08.02.txt
Wnk2	Kinase	Kincat_Hsap.08.02.txt
Wnk3	Kinase	Kincat_Hsap.08.02.txt
Wnk4	Kinase	Kincat_Hsap.08.02.txt
XAF1	TumorSuppressorGene	TumorSuppressorGene.txt
XBP1	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704
