Splice ID	Case	Sample	Histology	CNS	Type
TACC1:38742351-38742451_38728587-38728671_38788703-38788819	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SNHG28:159838365-159840866_159837916-159838027_159841125-159841235	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SNHG28:159840769-159840866_159837916-159838027_159841125-159841235	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CHDH:53819532-53819674_53818937-53819040_53820473-53820608	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
ADGRB2:31755999-31756815_31744647-31744731_31763883-31763922	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
UBXN11:26300926-26301024_26285822-26286037_26301693-26301722	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
YAF2:42210548-42210619_42199135-42199235_42237598-42237724	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
PCBP1-AS1:70085816-70085903_70085546-70085624_70086054-70086273	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SEMA5A:9421677-9421749_9379822-9380023_9423093-9423238	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CCDC26:129399531-129399684_129351594-129352980_129679927-129680239	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
RHPN1:143379829-143379985_143379314-143379508_143380061-143380175	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
GRINA:143991200-143991602_143990055-143990199_143991691-143991804	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
TEX26:30968885-30969046_30956872-30957029_30974845-30975016	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
PUF60:143827385-143827536_143824312-143824399_143828983-143829044	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
TMEM147:35546945-35547029_35546671-35546808_35547118-35547240	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
IQCD:113207438-113208509_113200044-113200813_113220996-113221027	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SVIL-AS1:29458274-29458520_29415356-29415412_29482832-29483432	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ZSCAN32:3393649-3393814_3384820-3384941_3397191-3397744	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ZNF44:12274973-12275033_12250241-12250368_12294691-12294794	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
GATAD2A:19427696-19427992_19386022-19386138_19465339-19465614	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
LTBP4:40611152-40611394_40610212-40610657_40611858-40611922	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
CDKL3:134350249-134350427_134321790-134321903_134370997-134371041	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
NCALD:101745831-101745993_101719620-101719648_101779923-101779979	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
NCALD:101745831-101745993_101719620-101719648_101790861-101790947	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
DZIP1L:138071643-138071835_138068150-138068367_138077498-138077632	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CENPI:101099809-101099930_101098203-101098539_101101057-101101159	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CENPI:101099809-101100065_101098443-101098539_101101057-101101295	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ANKMY1:240507560-240507691_240500451-240500565_240512801-240512942	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ZBTB20:114710268-114710313_114693527-114693575_114801100-114801174	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ZBTB20:114713976-114714015_114693527-114693575_114801100-114801174	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CPNE1:35658930-35659014_35632794-35632923_35664878-35664932	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ENSG00000223774:201899173-201899346_201893841-201893912_201899729-201899978	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
SOX2-OT:181601311-181601389_181563719-181563928_181610860-181610929	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
LDLRAD3:36001086-36001186_35944098-35944144_36036102-36036249	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
UBIAD1:11293467-11293626_11285643-11285732_11294872-11295183	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SEMA5A:9421677-9421749_9379822-9380023_9437755-9437852	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
RHBDD1:226838073-226838154_226837547-226837770_226864603-226865065	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
ENSG00000285756:3826601-3826729_3818656-3818703_3828505-3828979	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
PDCD6IP:33827622-33827739_33826479-33826580_33828837-33828969	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SHISA5:48503095-48503193_48501136-48501293_48504422-48504776	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
GPM6A:175961237-175961341_175701574-175701767_176002308-176002356	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
GPM6A:175961237-175961341_175812196-175812249_176002308-176002356	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
NEDD4L:58227830-58227907_58165787-58165861_58245426-58245508	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
LINC01235:13431203-13431438_13416398-13416545_13432900-13433025	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
MACROH2A1:135360497-135360607_135345967-135346057_135388921-135389059	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
EBF3:129840844-129841032_129840244-129840334_129842115-129842293	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
AFG1L:108319617-108319791_108295200-108295218_108323824-108324048	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
CEP20:15873491-15873627_15865718-15867516_15879803-15879888	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
VWCE:61291482-61291576_61291263-61291353_61294927-61295026	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
UBE3A:25408572-25408684_25407066-25407137_25409087-25409207	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
L3MBTL1:43530798-43530889_43530283-43530419_43532772-43532924	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
KCNMB2:178795142-178795218_178536204-178536711_178807342-178807465	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
C1RL:7099901-7100026_7099685-7099760_7101897-7102087	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
SOX2-OT:181601311-181601389_181563719-181563928_181610856-181610929	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
SPIN1:88415607-88415699_88388430-88388538_88418777-88418951	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
EPN2:19279858-19279980_19237428-19237531_19281954-19282077	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
C2orf27A:131686097-131686211_131684708-131684819_131686329-131686441	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
PIEZO2:10774006-10774038_10773411-10773629_10780324-10780366	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
CD22:35337755-35338021_35336035-35336341_35340880-35341138	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
ALG13:111689087-111689197_111684964-111685103_111708026-111708166	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
PKIB:122701440-122701500_122675077-122675144_122717786-122717963	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
NPTN:73591966-73592069_73573661-73573795_73633124-73633227	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
RHBDD1:226838073-226838154_226836033-226836087_226864603-226865065	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
TENM4:79220980-79221123_79215807-79215909_79297487-79297543	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
WDR11-AS1:120821203-120821354_120762788-120763675_120830218-120830588	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
NPIPB2:11963891-11964026_11956143-11956237_11976567-11976638	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
PIKFYVE:208277537-208277708_208273583-208273733_208285725-208285800	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
C2orf73:54360203-54360271_54343719-54343873_54381845-54381985	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
KCNT2:196319484-196319555_196317173-196317269_196326716-196326889	SE	BS_XGDPK33A	H3.3 K28	NA	Skipping
MEGF11:65909034-65909121_65906084-65906141_65913736-65914118	SE	BS_XGDPK33A	H3.3 K28	NA	Inclusion
TRAPPC2:13734044-13734185_13719870-13719982_13734524-13734620	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TBL1X:9653545-9653689_9640272-9640360_9654214-9654322	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PPP6R2:50436988-50437068_50436366-50436452_50437505-50437603	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CDC42EP1:37565600-37565722_37560479-37560588_37566071-37566559	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TANGO2:20055943-20056013_20052464-20052584_20061529-20061576	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RBM38:57393279-57393333_57392653-57392777_57407542-57407776	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TTYH1:54429882-54429957_54429306-54429379_54430812-54430905	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CACNG7:53941470-53941615_53915364-53915505_53942035-53942386	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
POLR2I:36114659-36114713_36114338-36114412_36114797-36114875	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PTK2B:27445794-27445919_27444205-27444271_27450748-27450895	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
REPIN1:150370760-150370884_150369670-150369868_150371227-150371803	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
REPIN1:150370760-150370884_150369670-150369868_150371230-150371632	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SAMD4A:54737024-54737287_54702061-54702580_54748814-54748924	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
BCL7B:73553548-73553669_73552166-73552242_73557486-73557676	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZNF207:32366665-32366757_32365329-32365487_32367771-32368014	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DUSP22:335114-335163_311879-311962_345853-345912	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CRBN:3175163-3175266_3174058-3174261_3179620-3179710	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SEMA6A:116472885-116472935_116467582-116467747_116473072-116473093	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAM172A:94074646-94074769_94053125-94053227_94111510-94111663	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
C2orf74:61162842-61162955_61145067-61145196_61163051-61163142	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DTNA:34829400-34829489_34827592-34827676_34848295-34848383	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CHN1:174940816-174940894_174918533-174918565_174944887-174944943	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
FAM210A:13670871-13670968_13666230-13666713_13671861-13671939	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CAMK2G:73825279-73825347_73824039-73824084_73837467-73837511	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CAMK2G:73825321-73825347_73824039-73824084_73837467-73837511	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SNCA:89836743-89836789_89835546-89835692_89836961-89837015	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
HPCAL1:10408562-10408734_10396834-10396920_10419733-10420135	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PCBP4:51962810-51962892_51961940-51962088_51967325-51967434	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DYRK4:4607327-4607387_4604913-4605086_4610154-4610284	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
KLHL5:39062559-39063035_39045038-39045096_39075964-39076147	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CC2D2A:15479219-15479328_15478722-15478806_15480703-15480827	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TJAP1:43478659-43478718_43478086-43478232_43497880-43497977	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ANKRD17:73139531-73140283_73135116-73135265_73141740-73141792	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNF10:120539368-120539468_120534587-120534968_120546404-120546601	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DNAJC5:63931109-63931182_63930850-63931022_63931464-63936031	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SLC66A3:11174968-11175009_11171924-11172045_11177736-11177957	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GRSF1:70824294-70824368_70815782-70820861_70825295-70825431	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NTPCR:232969909-232970118_232956346-232956443_232978162-232978482	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
UTP6:31866655-31866715_31865365-31865438_31868045-31868112	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GUK1:228141626-228141829_228141123-228141288_228145510-228145624	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
INPP1:190348888-190349031_190343588-190343961_190360038-190360131	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DYNC1LI2:66728201-66728242_66727687-66727805_66729039-66729099	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PRRX1:170730277-170730348_170726219-170726401_170736047-170736233	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TARBP1:234400853-234400948_234398381-234398553_234401180-234401262	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DOP1A:83164660-83164719_83162789-83162919_83167861-83168331	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MTMR14:9689964-9690143_9688943-9689082_9701789-9702393	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MTMR14:9697711-9697866_9688943-9689082_9701789-9702216	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
TEX261:70991830-70991983_70989576-70989816_70993695-70993775	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ITGB1BP1:9407449-9407598_9403474-9406905_9408112-9408205	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ITGB1BP1:9414178-9414256_9412067-9412405_9418625-9418732	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ITGB1BP1:9414178-9414256_9412067-9412405_9423372-9423522	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NCOA1:24768079-24768135_24762686-24762776_24768220-24770702	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
NCOA1:24768079-24768135_24762686-24762776_24768223-24768543	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
KIF21A:39318073-39318201_39315931-39315970_39319905-39320013	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF621:40529319-40529445_40525778-40525864_40530208-40530316	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZNF512:27583658-27583716_27582968-27583142_27598066-27598254	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ANGEL2:213013093-213013418_213008209-213008466_213015612-213015867	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNF146:127282287-127282395_127280230-127280340_127286049-127286084	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RNF146:127286050-127286177_127280230-127280340_127286615-127286643	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
YPEL5:30148245-30148541_30146940-30147062_30155849-30155910	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CRAMP1:1666073-1666177_1665056-1665138_1666421-1666513	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PIGQ:570648-570760_569967-570096_574065-574409	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CDCA7:173359343-173359491_173358711-173358837_173363225-173363462	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
CDCA7:173359387-173359491_173358711-173358837_173363225-173363462	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
RUBCN:197691074-197691148_197684156-197684217_197693714-197693816	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMX2:57737836-57738026_57737607-57737668_57738353-57738430	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMX2:57737913-57738026_57737607-57737668_57738353-57738430	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
HR:22116875-22117039_22116299-22116428_22118949-22119065	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
LINC01736:230005958-230006098_230002695-230002993_230006772-230007195	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PLEKHA6:204256802-204256888_204250545-204250614_204257352-204257869	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SPECC1L:24276700-24276803_24270830-24270983_24302194-24302384	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
AGAP1:235930765-235930923_235908737-235908906_235968461-235968623	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DMTF1:87154390-87154528_87152435-87152555_87163494-87163617	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
REPS1:138926401-138926478_138921036-138921124_138929976-138929997	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
KANSL1:46039027-46039215_46038537-46038686_46039701-46039884	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
LRP8:53257240-53257464_53255116-53255185_53258318-53258465	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CTSB:11861406-11861479_11853328-11853479_11864375-11864463	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SGCB:52033431-52033640_52029677-52029863_52038226-52038245	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC35F6:26775044-26775215_26774250-26774323_26775463-26775676	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
YKT6:44208407-44211124_44208132-44208198_44212246-44214166	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
YKT6:44208795-44211124_44208132-44208198_44212246-44214166	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
YKT6:44211023-44211124_44208132-44208198_44212246-44213174	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TMED5:93158815-93158885_93156299-93156483_93160128-93160226	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DNMT1:10180187-10180234_10177291-10177367_10180349-10180381	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ENSG00000233184:101080389-101083574_101077362-101077508_101086851-101087261	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZEB1:31387124-31387266_31320605-31320698_31461036-31461237	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ZEB1:31387720-31387798_31387123-31387266_31461036-31461237	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ENSG00000262223:81381877-81381940_81380484-81380584_81385128-81385174	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SELENON:25802016-25802117_25801042-25801160_25805141-25805275	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DNM1L:32737865-32737942_32737104-32737161_32738263-32738296	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DNM1L:32737865-32737942_32737104-32737161_32740063-32740240	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
USP33:77745421-77745599_77741616-77741748_77759642-77759852	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
KIAA1191:176359481-176359567_176355570-176355749_176359810-176359918	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAR2P2:130425914-130426038_130425090-130425158_130427703-130427742	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
METTL25B:156734009-156734493_156733376-156733520_156735724-156735909	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
LST1:31587641-31587733_31587116-31587318_31588517-31588909	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
LST1:31587944-31587966_31587053-31587318_31588517-31588909	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
LST1:31587944-31587966_31587640-31587733_31588562-31588626	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
GPR107:130110370-130110426_130107495-130107539_130124914-130124964	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ECHDC2:52906519-52906611_52905033-52905090_52907867-52907954	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DCAF8:160243960-160244034_160239221-160240370_160262448-160262514	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DCAF8:160261285-160261350_160243959-160244034_160262448-160262528	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DCAF8:160261285-160261358_160243959-160244034_160262448-160262531	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
BDH1:197554562-197554713_197546360-197546486_197555780-197555968	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PRPSAP2:18865469-18865564_18856298-18856429_18865801-18865900	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PKP4:158577271-158577383_158533179-158533316_158603069-158603104	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TBCEL-TECTA:121053551-121053732_121047527-121047667_121055051-121055308	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
WASHC2C:45759315-45759401_45757011-45757139_45763387-45763489	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TLE4:79627374-79627448_79612655-79612718_79652589-79652629	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GAS7:9969677-9969762_9959201-9959255_9981803-9981884	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SGSM2:2367271-2367405_2365214-2365341_2371261-2371415	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SUPT4H1:58347529-58347584_58347187-58347241_58351401-58351508	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ATXN2:111464662-111464715_111457213-111457359_111470107-111470240	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
POMGNT2:43090488-43090609_43079231-43081536_43105835-43105858	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
POMGNT2:43090493-43090609_43079228-43081536_43105835-43106085	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DDR2:162705052-162705131_162655210-162655374_162719036-162719062	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ABHD6:58249878-58249942_58237791-58237916_58256561-58256705	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
FAHD2CP:96019201-96019700_96010531-96010732_96021124-96021233	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAHD2CP:96019481-96019700_96010552-96010732_96021124-96021233	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAHD2CP:96019628-96019700_96010592-96010732_96021124-96021233	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
LDB2:16505840-16505982_16501540-16502873_16508534-16508686	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ACACA:37289418-37289528_37284837-37284970_37330172-37330425	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PSPH:56033381-56033494_56031928-56032054_56033960-56034103	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PRKAB2:147167767-147167933_147166845-147166939_147171988-147172167	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
DDR1:30884538-30884710_30880848-30881125_30888687-30888814	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
CAMTA1:6820181-6820250_6785453-6785575_6825091-6825210	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
RTN2:45493160-45493378_45489345-45489553_45494165-45494420	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ANXA11:80176107-80176155_80172806-80172869_80205342-80205537	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ZC3H14:88596734-88596808_88577984-88578140_88607242-88607363	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GGA1:37624969-37625076_37623551-37623633_37629461-37629526	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
STK25:241508006-241508135_241501356-241501708_241508442-241508556	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
TCTN1:110619836-110619956_110614026-110614402_110626361-110626382	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ST8SIA1:22255280-22255389_22248825-22249098_22287148-22287194	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
STYXL1:76000890-76001002_75996337-75996599_76003757-76003855	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
MGRN1:4680032-4680097_4677462-4677572_4681549-4681580	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SPIN1:88418778-88418951_88388430-88388538_88426381-88426591	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SPIN1:88418850-88418951_88388443-88388538_88426381-88426591	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
ASPH:61643945-61644001_61643385-61643433_61644599-61644632	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
MAPKAP1:125672316-125672643_125669817-125669907_125706970-125707203	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
PBX3:125962102-125962214_125960683-125960849_125963011-125963101	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
AATK:81126658-81126817_81126445-81126560_81127582-81127670	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
DPH7:137576309-137576402_137575708-137576167_137577469-137577603	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
ARHGAP12:31839637-31839711_31831738-31831800_31843460-31843586	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
WAC:28595695-28596041_28590719-28590832_28608185-28608593	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
WAC:28595733-28596041_28590719-28590832_28608185-28608431	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
FAM3A:154507811-154507882_154507405-154507490_154508288-154508347	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
SEC31A:82862534-82862572_82857688-82857764_82863317-82863392	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
GLUD1:87053342-87053404_87050201-87051870_87057690-87057782	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SLC41A3:126050943-126051050_126033603-126033678_126067946-126068180	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
SEC16A:136445052-136445111_136443822-136443900_136445644-136445719	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
NUMA1:72049419-72049539_72035901-72035975_72069841-72069911	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Inclusion
PRMT7:68347211-68347294_68346120-68346280_68352247-68352409	SE	BS_Z0ZPD9S9	H3.3 K28	2346	Skipping
