match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_KX1QQQRC_7316-8939_Solid Tissue_Initial CNS Tumor	5.155425431747197	3.886550147324343	4.235727059838059	4.060912049587874	3.5109619192773796	4.584962500721156	-3.1844245711374275	5.628481994383899	5.308885057411763	5.863195112473192	5.629648044187436	6.380417772765277	5.046141781644721	6.804905414675281	5.663629258814752	5.087462841250339	3.371558862611963	6.1923914569131755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_H9JYKFTV	0.795	2.7070829917717063
PT_KX84KH6K_7316-2703_Solid Tissue_Initial CNS Tumor	3.743084055549586	4.139142019145689	4.4276061727819	4.287620044112067	3.102658131363739	4.832383716549127	1.01435529297707	5.056583528366367	3.957914598632985	5.260402093025793	5.146084938616191	5.600804954989473	4.330558400030802	6.282810439572558	4.6570683012015754	4.15704371014558	2.992768430768924	4.898692072560488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_52MPKTJH	0.6990000000000001	-5.643856189774724
PT_M1BBF6RA_7316-9799_Solid Tissue_Initial CNS Tumor	5.543805175964397	4.768184324776926	4.5109619192773796	3.4168397419128294	3.593353770980297	4.5453506448223	-4.058893689053568	5.661635602335959	6.44857062600553	6.258330472612426	5.523561956057013	5.746312766425459	5.118110505607367	6.571828473050271	5.279099802133753	4.877253453876608	2.7570232465074596	5.997292407636508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FGJH1X0S	0.742	2.4854268271702415
PT_M8MDJNZB_7316-8965_Solid Tissue_Initial CNS Tumor	5.757556688939453	4.015247773698937	3.229587922740652	4.695437110405369	4.781884234541486	5.119771161952904	-1.8365012677171204	6.699607153893178	6.549207089355683	6.812113112983306	6.042425465369708	6.478810058854076	5.7438919109365685	6.819284980596981	5.726286289720674	5.452529544677926	3.9193400824420124	5.998195503153252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TVH33J9Q	0.763	3.5160151470036647
PT_MP85FHCR_7316-9850_Solid Tissue_Initial CNS Tumor	6.159064008810545	4.253232938538032	3.8982083525087177	4.797012977836145	3.5558161550616396	4.85598969730848	-0.08926733809708741	5.370861740085285	5.771093251699539	6.157447996274298	5.6455863859136075	5.699607153893178	4.764473550992666	6.7348450781894975	5.581953750848818	4.765534746362977	3.1473066987802936	5.579843886211581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_A6NXR7RC	0.76	3.0617761975866897
PT_MSQ6GSVP_7316-2274_Solid Tissue_Initial CNS Tumor	5.20124177119825	3.3161457422933562	3.9457949567400608	2.851998837112446	1.74416109557041	3.257010618206024	-1.7858751946471527	4.370861740085285	4.06177619758669	4.882643049361842	4.587364990936461	5.36562255611334	3.1127001327493624	5.300489844363109	4.132576842670009	3.955126781261366	1.7311832415722	5.12267271882414	-0.4897752565199094	-0.195385799495934	1.2623932647737863	0.5109178904998793	1.5753235864971984	0.4130047244291157	0.9435991236172516	0.7316769203451962	0.9278193186134983	0.7932682535319352	1.4273794741065124	-0.35579043989700965	1.5253012870992373	-0.9201215204646288	-2.1578709313027935	0.2262184880260415	0.27792405329328634	0.6116775246027167	0.05335492317100359	0.3252646535703699	0.34192875140880574	0.8680403810196209	1.2483022771327668	0.27998394435758156	1.2639390420649876	-0.24232954944509774	1.0329818205674741	1.1193998061324621	-0.3993114264314099	0.7513482255816211	0.8032094839701034	2.141724041685703	2.431828471766808	1.0596486431992596	0.6025350124656712	0.006332576221854911	0.9645074653857104	0.715609794210891	1.7332574340563593	2.8209118225696845	-0.4822045989063186	0.9687931635784083	-0.21403518805500596	0.365725957441324	0.1610454292555632	0.40265840914687007	0.5452600114663868	-0.5121008592332352	-0.11502105869109322	0.2639252951934576	0.3682621506532028	0.11735643721253333	BS_KP735TJ6	0.937	3.6507645591169022
PT_MV5WXTQV_7316-8036_Solid Tissue_Initial CNS Tumor	3.9001422603598166	3.8369340113210915	3.158660175346498	2.918386234446348	2	3.5777309314900805	-1.6896598793878495	4.36667191611176	4.315421315945778	5.005849075696688	5.1815001517046095	5.281327329659484	4.28021399581062	6.3878450129655775	4.961623328286945	4.10936055940423	2.873813198359087	5.738227400367242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_YA0KMBRT	0.93	2.613531652917927
PT_N3205P0D_7316-1099_Solid Tissue_Initial CNS Tumor	4.205548911173033	3.3950627995175777	4.119356177039675	1.4329594072761063	4.033863451866284	5.113533819591914	0.4222330006830478	5.819668183496455	5.292413667827485	5.160274831408593	5.653346692722177	6.470862199413702	4.422905742612183	5.796234335175764	4.635173946674924	5.437294331497144	4.04176864995163	5.707635219545296	1.3000601935620335	0.8232854574386594	0.025966005582257725	1.4413202142034571	0.2297294905681698	0.9339490739801306	0.3866380275127754	1.0905197439488186	1.000221312371424	0.4955882796471975	0.9625244048301682	1.779243608793117	0.578629769197696	2.238318030641779	2.367721308478121	0.49662874637485077	0.9938844521898054	0.015193589941481801	1.5728473305386999	1.5444840247137703	1.7984160658897377	0.933271410501799	0.3455799009653134	-0.5252466544553862	-0.9460850071818689	-1.0746189292446924	0.7120894611435274	0.42505156908008085	-0.013963381493969682	0.4793151823556919	-1.1433341486642956	-0.09146306329835792	-0.34534715986341097	0.9527625878072397	-0.16795852601088349	-1.3935529336289674	-0.14657348720139773	-0.21858055279389754	0.7199352714172546	0.7591487929930452	-0.16401365334308043	0.030610334999705273	1.9525220485343846	1.4812250637898388	2.6194839585221246	0.39705608517309876	1.8990176884731886	0.47289624422927673	0.16449466708767996	0.19779777161951778	0.2697317209110453	0.7161813823600014	BS_052PZFMK	0.652	2.4276061727818994
PT_P2NGYMG5_7316-1956_Solid Tissue_Initial CNS Tumor	3.9354597478052895	3.542258049766918	3.4905701304462013	2.232660756790275	2.673556423990145	4.882643049361842	-1.1202942337177118	5.767389962065719	4.346956889378885	4.143230134776893	5.71259578044703	5.817879031830138	4.115199749385445	5.242983516109694	5.076388068512841	4.607034345948616	3.7602209464665095	5.660209873352559	-0.4180958740032322	-0.5540450162272679	0.10759863063405554	0.39154091008964176	-1.4774131757957467	0.5570820342424259	-0.060724102965239016	-0.7254398668351055	-1.615067721289362	-1.052126156775985	-1.1074518360581835	-0.7873455065576083	-0.7139186663151137	-0.5305547862023945	0.06158190434821305	-0.8951399659179077	-1.5146631518953544	0.01352323986629103	0.23959301690825696	-0.08429364328244844	0.7667890986480119	-0.3750775229164895	0.3786020948934478	-0.33013398851006703	-0.12830366010209163	-1.3652046038418908	-0.8708174217101959	-0.02798732023903389	0.26020284332213206	0.0764185421412968	-1.5584770221842226	-0.550563834259559	-0.7713241683025572	-0.4452060257287065	-0.4500060320644945	0.4783378335850863	0.0332104595802486	-0.5631992836565886	-0.9345131135091893	-0.6071412521851773	-0.19796083998431327	0.7717430932824136	-0.35304899657450334	-0.22834708512573687	-0.7053755985622652	-0.18165951840098676	-1.2834117818247905	-1.6630430613315137	-1.0866683570060613	0.013639648057050199	-0.485764534681229	1.3395071564618237	BS_GW0GKWMS	0.769	2.18269229751619
PT_P40S0HQK_7316UP-1641_Solid Tissue_Primary Tumor	3.495695162624069	2.3305584000308026	3.4724877714627436	2.855989697308481	2.8155754288625725	4.882643049361842	-1.7369655941662063	5.092122849838679	3.1795110502715103	3.8439838440483265	4.3603642765434705	5.353676157751641	2.6758159311722696	5.362469888750209	4.651338766105931	3.6147098441152083	3.9606970393043124	4.3197624276692475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_YF44RR88	0.949	2.9653225483672547
PT_PEHEAEVT_7316-4552_Solid Tissue_Initial CNS Tumor	2.523561956057013	1.2509615735332187	1.8836208162856714	0.3103401206121505	1.411426245726465	4.6082178530214595	-5.643856189774724	5.261530815243406	3.3909427728025427	2.8933622107638715	4.590362488463746	4.107687869314374	2.0806576633452254	4.074676686294496	4.5229345609434555	3.658782734012828	3.41006969175638	5.7379571062135915	-0.9213528755050391	-0.7153705027872516	-0.965223643339853	-1.8825285799438505	-1.0750635185831663	0.24197786001500463	-0.7244004061960587	-0.49266585477731417	-0.5689798649106599	-0.4790695176020015	-0.011201534917973165	-0.3349706722883615	-0.9838876034977737	0.0328194509908485	0.515712725580603	-1.6496837136581135	-0.4412839731778192	-0.8796945445994927	-0.03730930806132176	-1.0330260867773131	-1.6439222014626682	-0.8517179057924072	-0.6072468178041666	-1.1172185727139774	0.9175071877536504	-0.3662213406526735	0.2808347048355927	-0.02215818161926577	0.4221138205841517	-0.4398680679009382	-0.8126074709621196	0.37446408378652996	-0.8986205286256006	-1.0474668129382467	-0.953415466020971	-1.3152056894721755	-0.6325056213547194	-0.5891612027264879	-0.8829806244532837	-1.5119452823790915	0.511336644764994	-0.6274991627282175	-0.7727849066877038	-0.6571073432326032	-1.6961944342424455	-0.7049628614137555	-0.6981327931608544	-0.3665151731029802	-1.573242526426443	-0.8563780167613749	0.8006819763377457	0.15005183853303958	BS_WHBEXD5H	0.476	NA
PT_PF9EC93Q_7316-3765_Solid Tissue_Initial CNS Tumor	3.711494906650088	3.269033146455237	3.237257770900372	1.9373443921502325	2.232660756790275	4.444269502413482	0.02856915219677092	4.676944359106912	4.207111961207714	4.593951283948411	5.049195105622275	5.351910961103077	4.210232990095849	5.189824558880018	4.0900065299038175	4.403949364232865	2.37851162325373	5.465648025982281	NA	1.6369585699866902	-1.7574391809045347	-1.9387681953708624	-2.0222794405024587	-2.2302746434755836	-1.8096307189437266	-1.192781151638403	-0.6570310534935225	-1.757951400486733	-1.6411045548134693	NA	-1.1849931584289797	-0.36912168839464354	-0.3903612423024354	0.06866359278608918	-0.4032541844481582	-1.177441568096538	-1.0035446533643202	-0.06427554033918025	-2.53539248104576	-0.33015026440696343	-0.3305240521608648	-0.35450411962224326	-0.5218318192601828	-0.3131390907251702	0.20434939622440396	-0.6624527386667592	0.48316709103055644	-1.3533976993361574	0.3831879902423055	-0.5792428619003257	-0.16055680050162574	0.19417158219971398	0.17805842714556003	-1.7765568501401376	-1.3747328430105803	-1.1696451257947407	-0.35320171789879784	0.38386736414588435	-1.0809538797689915	-1.1146511777107824	-1.9604578348575468	-0.8018633639754759	-1.5195037221496048	-0.38597681927868144	-0.7763023215758721	-1.5844594373194305	-0.043358802199293806	-1.193667916275505	-1.7637376388871124	-1.0863832100853656	BS_V3Z3DB4N	0.872	2.4195388915137843
PT_PMYS7KRE_16510-12_Solid Tissue_Initial CNS Tumor	3.572889668420581	2.5777309314900805	3.18269229751619	2.4776773275653072	2.2047667506546134	4.462706750670158	-1.434402824145775	5.15704371014558	3.257010618206024	3.683696454306516	4.436961337833602	5.547511523644216	3.0426443374084937	6.209648311246554	4.436295119839363	3.9373443921502322	3.321928094887362	4.266786540694901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_XFWH05PB	0.732	1.835924074254375
PT_PR4YBBH3_7316-116_Solid Tissue_Initial CNS Tumor	2.769771739249448	3.0232553523003034	3.1473066987802936	1.8639384504239715	1	2.495695162624069	-0.5994620704162712	4.578334948681608	2.786596361890807	3.849999259466098	5.362820525534263	5.445594291341182	4.0435194936627425	4.099295204337775	4.238786859587116	3.9945797242157473	1.8073549220576042	5.464341532761104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_RXN5T5YT	0.986	0.8155754288625726
PT_Q9VRRAR8_7316UP-2515_Solid Tissue_Primary Tumor	3.9699332746978557	2.3533232911628965	3.339137384919585	2.62760683812965	2.5582676340557358	4.443606651475615	-1.434402824145775	4.618238655595454	3.1076878693143732	3.5533605033353277	4.4679315460262865	5.197314999473818	2.9088129077395473	6.0802312720192635	4.390254956321868	3.702657543390911	2.969012307516316	4.23112515787905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_R98ZGVVW	0.848	2.503348735167504
PT_QBEA1CGX_7316-10711_Solid Tissue_Initial CNS Tumor	6.213152835336369	4.321206566969903	4.575917361118149	4.981396031972149	3.6881803585869264	4.963011647599427	2.0531113364595623	5.575614877619633	5.541328977045604	7.041659151637215	6.00337736020232	6.1001366712854495	4.901108243014512	7.650118302959566	5.9356954630318395	4.458119481174506	3.793895882548878	5.468909092110591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PENM28KT	0.856	4.238022517825721
PT_QQZXYR4M_7316-1946_Solid Tissue_Initial CNS Tumor	3.5185351389821804	2.8953026213333066	3.3840498067951597	2.344828496997441	2.3362833878644325	4.600507645345786	-1.8889686876112561	4.1201860275318625	3.807354922057604	4.44028782084042	4.332707933640605	4.9415758618182375	4.064365540263628	5.291308859828971	4.135863165368679	3.542258049766918	2.3589588258323295	4.951401291674311	-0.1025679267434163	-1.4564134833073834	-0.3104215064785494	-0.21201615877740496	-0.9233468901743358	0.5098916759767081	-0.6116144369801502	-0.43939875690267993	-0.3404350955400724	-0.6829684715427081	-0.6529437584529715	0.5049401069513048	-0.5122055860073315	-0.10991770955998516	-1.1981622073591425	-1.6247916030931793	-1.936030284900082	-0.674562825038865	-0.5012820174739606	-0.781630589598748	0.553788016233678	-0.8208967697153683	-0.3037728165111775	-1.137129143155192	-1.3648798762726637	-0.21944845908883712	-0.6412820808040072	-0.0943006745232322	-0.49288375991534905	0.30986909854477257	-1.0348191456623437	-0.5658600770777503	-1.1568321543351419	-0.32994388207093395	-0.50895590324207	-0.9943315754538868	-0.7847718191886811	-1.3939421469501123	0.25209800411057365	-1.1572931587194393	-0.8919707580722381	-1.1955234470860248	-1.2109701757294626	0.37905719452246056	-1.02185579859349	-0.6355920700112438	-0.6017006167607742	-0.341348946906659	-1.2614214268759985	-0.1506222931076564	-0.8756847882877757	-0.13121120918422707	BS_8PNA0V6R	0.6459999999999999	0.8155754288625726
PT_QS59ATXW_16510-14_Solid Tissue_Initial CNS Tumor	4.020591094773247	2.403267722339301	3.1842802944193824	2.4698859762744636	2.339137384919585	4.537296067090842	-1.5563933485243853	5.125981653854716	3.2203299548795554	3.534808661231747	4.574707046415546	5.601993581248998	2.788685710613534	5.655924213083815	4.612942196304665	4.022367813028454	2.9011082430145123	4.3750394313469245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_AS4K2YQW	0.8640000000000001	3.297191416565856
PT_QTDY0Y9A_7316-3771_Solid Tissue_Initial CNS Tumor	3.1043366598147357	3.228049047884462	3.0036022366801953	1.925999418556223	2.871843648509318	4.442280035252584	0.2630344058337938	5.485748821377781	3.565597175854225	3.4489009511451276	5.804518269888069	6.175324989184902	2.8875252707415875	6.0654430629374305	5.523561956057013	4.256255873202732	3.679198570566922	5.695158678475356	0.09667347118511173	0.14385599247981973	0.23719073700676058	0.12210172842975472	-0.34307613509151147	-0.1744116303615998	0.3344774412018402	-1.9174368980065284	0.30099416215247027	1.2700602231216227	0.13762040002469406	1.1446001871621696	-0.15413486141629665	0.3446633696186959	1.584335034300108	1.1707077170734026	0.6251689291130692	0.21644775095943333	-0.37877626387961927	-0.21416888825205282	0.29807409231756776	-1.3793798127120311	-0.5344276876950443	0.5334133985864086	0.09908814389191928	0.06945406362029528	0.4184498813947395	-3.214231004508872	0.5380345831277402	-0.431201393748018	-0.3400623961531372	-0.30651492408132613	0.24895596303562792	-0.03329539217433228	-0.004693082922555486	-0.09371078391460523	1.1890730579655908	0.5130407607228162	0.41691993063851673	-0.10466915188069593	1.9410087297963246	-0.9557342494085664	0.8209862033148122	0.29072074736217796	0.1735543450592438	0.48808731503333275	1.1958620519014305	2.0665598648457193	-0.32159152047775846	-0.12029747969536485	-0.6570083713456741	0.38875966303220366	BS_MDBT7S5Z	0.406	-0.7369655941662062
PT_R0R6VWX9_7316-9343_Solid Tissue_Initial CNS Tumor	3.8845979209900645	3.8278190246173196	4.45022149589718	3.41006969175638	2.0772429989324603	4.024142345897803	0.45417589318580215	4.964860664245848	3.8875252707415875	4.6455863859136075	4.832383716549127	4.72137265947682	4.218781167784069	7.431121472526426	4.187451054027326	3.277984747299765	2.341985747228616	5.328046556270742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_S3MET0JZ	0.624	-1.0892673380970874
PT_R5T773FS_7316-8029_Solid Tissue_Initial CNS Tumor	4.819668183496455	4.653060017104565	4.2712762591759255	3.346247774082775	3.3305584000308026	4.303050084681673	1.207892851641333	5.472162803550368	5.03121873061072	5.470862199413702	5.472162803550368	5.7238315664953205	4.639810977716776	6.970968660521811	5.718087583960517	4.680324356844016	3.354734239970604	5.41006969175638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2HNXVFAS	0.899	0.9560566524124029
PT_RYMG3M91_A18777_Solid Tissue_Initial CNS Tumor	5.569855608330948	5.086189313104476	4.612942196304665	3.7147950111181625	4.195347598322219	5.893362210763872	0.8318772411916731	7.275938239064431	5.8738131983590876	6.216454865144757	7.2404097425172305	7.114575251125544	5.593054921669878	6.717676423066396	6.351734322591575	5.856487779495678	5.033863451866284	6.498570012544255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_D7XRFE0R	0.679	3.5716768099709313
PT_S0Q27J13_7316-2307_Solid Tissue_Initial CNS Tumor	3.424922088210688	3.1243281350022016	3.8186460828225393	1.4750848829487826	1.6276068381296498	4.442943495848728	-3.0588936890535687	4.888499735514123	3.689299160535892	4.336283387864432	4.772941337831336	5.135863165368679	4.357552004618084	5.3125199674749455	4.612352498752662	3.71259578044703	3.6530600171045644	4.77082904603249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_Z8YZ6QGS	0.698	1.6040713236688608
PT_S7JCQ3TH_7316-8828_Solid Tissue_Initial CNS Tumor	5.309248960816616	4.088311235888661	4.125981653854716	3.604071323668861	3.1243281350022016	3.8011586560936985	-0.888968687611256	5.2630344058337934	4.9593064897596575	5.698218478224414	5.621758856709732	5.723558561472103	4.5915597458278015	6.656067273725599	5.135452784185173	4.87528859822269	3.0391383939069585	5.57349571549561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PJC6FH4Y	0.805	2.440952198029637
PT_SGJK5KSB_7316-9140_Solid Tissue_Initial CNS Tumor	4.897240425574799	5.12391445900198	4.424922088210688	4.297925052503806	3.550900664647523	5.19021976366016	3.060047383669939	5.340562269026414	4.60584986719498	5.73226919950145	5.0522419811811385	5.316507819103109	4.542258049766918	6.877621566583064	5.129283016944966	4.255500733148386	3.7015490569430707	4.330558400030802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_SY3J3XR9	0.643	1.3950627995175775
PT_SJ0VD2C8_16510-26_Solid Tissue_Initial CNS Tumor	3.063502942306158	2.2448870591235344	3.0806576633452254	2.4329594072761065	2.6712933724815757	5.132988042627442	-0.862496476250065	4.922673592849446	3.4789718050329426	4.026800059343715	4.3175935046234715	5.481234349528531	3.085764553778314	6.290571850852079	4.267535798068735	4.12350066435096	3.4515408330178317	4.38543103719352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_NGMQF1B5	0.6809999999999999	1.3504972470841332
PT_SSE4AH59_7316-1776_Solid Tissue_Initial CNS Tumor	1.5753123306874368	2.1243281350022016	2.6803243568440163	0.3334237337251918	1.74416109557041	4.568640195419223	-1.7369655941662063	4.291308859828971	3.0992952043377753	3.4222330006830477	4.67072705449947	5.008092420948722	3.503348735167504	5.472812666192388	3.8659188145522125	3.4802651220544627	2.889473542531109	4.883132015657282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_KQ6ZW085	0.732	0.35614381022527536
PT_SXK1TJ0P_16510-23_Solid Tissue_Initial CNS Tumor	3.882643049361841	2.475084882948783	3.097610796626422	2.6064422281316078	2.604071323668861	4.493134922305505	-1.1202942337177118	5.216066783087033	3.5160151470036647	3.9900472195737944	4.69265037003553	5.397118409042582	3.0738202332916713	5.906169067691059	4.320484678017694	4.070389327891398	3.1489341045263393	4.447579196548882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_HFC28PWG	0.8079999999999999	2.7782085763980877
PT_T8V9ES93_7316-1106_Solid Tissue_Initial CNS Tumor	2.1538053360790355	2.3362833878644325	3.1538053360790355	1.5260688116675876	2.1243281350022016	4.346247774082776	-1.286304185156641	4.452200049406222	3.0232553523003034	3.7147950111181625	4.4561490346479955	5.1201860275318625	3.1259816538547156	5.169524197150003	4.267535798068735	3.140778655782796	3.4789718050329426	5.199672344836364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_H1XPVS9A	0.871	1.0565835283663676
PT_T9F17G9F_7316-8814_Solid Tissue_Initial CNS Tumor	5.232660756790275	3.594548549550354	3.3687683490903346	4.361066488794321	5.54318652456517	5.405992359675837	-0.888968687611256	6.311975314461157	6.552899602940303	5.943921326553485	6.2228431931073045	6.3032327852506365	5.3750394313469245	6.764871590736091	5.7309116243181	4.915520900751958	4.0669502439246275	5.342341397431548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_MG78HQDM	0.853	3.2720231890610485
